173,Broadway & W 49 St,40.76068327,-73.98452729,10
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,10
3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,10
4043,W 78 St & Amsterdam Ave,40.78253586,-73.97908509,10
3125,45 Rd & 11 St,40.74708586,-73.94977234,10
391,Clark St & Henry St,40.69760127,-73.99344559,10
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,10
3336,E 97 St & Madison Ave,40.787801,-73.953559,10
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,10
439,E 4 St & 2 Ave,40.7262807,-73.98978041,10
3600,31 Ave & Steinway St,40.7611488,-73.9170071,10
3160,Central Park West & W 76 St,40.77896784,-73.97374737,10
3967,W 146 St & Broadway,40.826969,-73.949738,10
3932,Grand Concourse & E 144 St,40.816576,-73.927987,10
4225,Clinton St & Tillary St,40.69623297,-73.99142057,10
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,10
3709,W 15 St & 6 Ave,40.73804614,-73.99642959,10
3923,Lincoln Ave & E 134 St,40.808484,-73.928803,10
3859,Lorimer St & Calyer St,40.72795,-73.95414,10
405,Washington St & Gansevoort St,40.739323,-74.008119,10
3744,1 Ave & E 5 St,40.725864,-73.986389,10
3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,10
4346,17 St & 5 Ave,40.663493,-73.991007,10
3894,8 Ave & W 16 St,40.740983,-74.001702,10
4282,Washington St & Barrow St,40.73191132,-74.00876909,10
3232,Bond St & Fulton St,40.68962189,-73.98304269,10
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,10
3158,W 63 St & Broadway,40.77163851,-73.98261428,10
3094,Graham Ave & Withers St,40.7169811,-73.94485918,10
450,W 49 St & 8 Ave,40.76227205,-73.98788205,10
3783,Cliff St & Fulton St,40.70838,-74.00495,10
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,10
3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,10
3315,Henry St & Degraw St,40.6847514,-73.99917254,10
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,10
457,Broadway & W 58 St,40.76695317,-73.98169333,10
3077,Stagg St & Union Ave,40.70877084,-73.95095259,10
349,Rivington St & Ridge St,40.71850211,-73.98329859,10
504,1 Ave & E 16 St,40.73221853,-73.98165557,10
3296,E 93 St & 2 Ave,40.78245418,-73.94891962,10
3848,Suydam St & Broadway,40.69544,-73.93223,10
